match_id,home,away,site,match_date,attendance,home_set1,home_set2,home_set3,home_set4,home_set5,away_set1,away_set2,away_set3,away_set4,away_set5,neutral_site
5667197,Baruch,Bryn Mawr,"Baruch College ARC Arena (New York, NY)",8/30/2024 13:00,85,20,19,25,25,11,25,25,22,14,15,
5667199,Simmons,Manhattanville,"Holmes Sports Center (Boston, MA)",8/30/2024 13:00,107,20,25,20,23,NA,25,22,25,25,NA,
5667201,Chapman,Union (NY),"Roberts Pavilion (Claremont, CA)",8/30/2024 13:00,50,25,20,25,25,NA,21,25,13,23,NA,"at Claremont, CA"
5667213,Fisher,Thomas (ME),"Regis Athletic Complex (Weston, MA)",8/30/2024 13:00,50,25,25,25,21,16,22,27,22,25,14,"at Weston, MA"
5667206,Grove City,John Carroll,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 13:00,5,25,23,19,18,NA,21,25,25,25,NA,"at Sandusky, OH"
5667207,Chatham,Muskingum,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 13:00,112,14,17,13,NA,NA,25,25,25,NA,NA,"at Sandusky, OH"
5667208,CWRU,Ohio Northern,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 13:00,50,25,16,18,25,15,22,25,25,21,8,"at Sandusky, OH"
5667209,Allegheny,Heidelberg,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 13:00,68,25,25,21,22,15,23,16,25,25,13,"at Sandusky, OH"
5667210,Manchester,LeTourneau,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 13:00,113,19,25,10,26,15,25,22,25,24,9,
5667203,Randolph-Macon,Wis. Lutheran,"Cooper Athletic Center, Randy Lambert Court (Maryville, TN)",8/30/2024 13:00,65,25,25,25,NA,NA,16,14,23,NA,NA,"at Maryville, TN"
5667235,Goshen,Franklin,"St. Mary of the Woods, IN",8/30/2024 14:00,100,25,25,25,NA,NA,19,15,17,NA,NA,"at St. Mary of the Woods, IN"
5667153,Occidental,Skidmore,"Roberts Pavilion (Claremont, CA)",8/30/2024 14:00,27,26,25,22,25,NA,24,9,25,20,NA,"at Claremont, CA"
5682753,Pacific (OR),Multnomah,"Stoller Center (Forest Grove, OR)",8/30/2024 14:00,34,25,25,25,NA,NA,19,21,21,NA,NA,
5667198,Aurora,Southwestern (TX),"Thornton Gymnasium (Aurora, IL)",8/30/2024 14:00,204,31,20,23,20,NA,29,25,25,25,NA,
5667205,Dubuque,Minn.-Morris,"Butler Center - Wildcat Gym (Saint Paul, MN)",8/30/2024 14:00,106,26,25,19,25,NA,24,19,25,19,NA,"at Saint Paul, MN"
5667230,Bethany (WV),RIT,"Carey Center (Latrobe, PA)",8/30/2024 14:00,88,25,25,16,25,15,23,27,25,23,17,"at Latrobe, PA"
5682667,Lynchburg,Salem (NC),"E. Stuart James Grant Center (Danville, VA)",8/30/2024 14:00,100,25,26,24,19,19,21,24,26,25,17,"at Danville, VA"
5667145,Willamette,Pacific Union,"Cone Field House (Salem, OR)",8/30/2024 14:00,67,17,25,23,18,NA,25,21,25,25,NA,
5667114,UMSV,John Jay,"John J. Moore Athletics & Fitness Center (Jersey City, NJ)",8/30/2024 14:00,50,15,17,15,NA,NA,25,25,25,NA,NA,"at Jersey City, NJ"
5667221,Saint Vincent,Pitt.-Greensburg,"Carey Center (Latrobe, PA)",8/30/2024 14:00,277,21,25,25,25,NA,25,23,21,19,NA,
5667224,Guilford,Bob Jones,"E. Stuart James Grant Center (Danville, VA)",8/30/2024 14:00,35,25,24,25,18,15,23,26,16,25,9,"at Danville, VA"
5667211,Carthage,Macalester,"Butler Center - Wildcat Gym (Saint Paul, MN)",8/30/2024 14:00,32,25,21,25,25,NA,16,25,13,20,NA,"at Saint Paul, MN"
5667218,Alma,Loras,"Ratner Athletics Center (Chicago, IL)",8/30/2024 14:30,132,19,16,19,NA,NA,25,25,25,NA,NA,"at Chicago, IL"
5667216,UChicago,Lawrence,"Ratner Athletics Center (Chicago, IL)",8/30/2024 14:30,50,25,25,25,NA,NA,19,18,19,NA,NA,
5667178,Linfield,Mary Hardin-Baylor,"Stoller Center (Forest Grove, OR)",8/30/2024 15:00,25,15,15,22,NA,NA,25,25,25,NA,NA,"at Forest Grove, OR"
5667274,Geneva,Kean,"TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)",8/30/2024 15:00,30,12,18,17,NA,NA,25,25,25,NA,NA,"at Virginia Beach, VA"
5667187,UC Santa Cruz,Whitworth,"Sherwood Center (Walla Walla, WA)",8/30/2024 15:00,150,27,25,18,NA,NA,29,27,25,NA,NA,"at Walla Walla, WA"
5667273,Penn St.-Altoona,St. Mary's (IN),"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,113,22,26,21,25,8,25,24,25,14,15,"at Sandusky, OH"
5667227,Hendrix,Schreiner,"Jerabeck Activity and Athletic Center (Houston, TX)",8/30/2024 15:00,100,29,25,19,15,15,27,12,25,25,8,"at Houston, TX"
5667262,Shenandoah,Wis.-Superior,"Maher Athletic Center (Irving, TX)",8/30/2024 15:00,75,18,16,12,NA,NA,25,25,25,NA,NA,"at Irving, TX"
5667308,McMurry,Neb. Wesleyan,"Maher Athletic Center (Irving, TX)",8/30/2024 15:00,156,13,10,10,NA,NA,25,25,25,NA,NA,"at Irving, TX"
5697416,Lakeland,St. John Fisher,"Hughey Gym (Sherman, TX)",8/30/2024 15:00,78,12,25,25,14,12,25,23,18,25,15,"at Sherman, Texas"
5697289,Howard Payne,La. Christian,"Gold Dome (Shreveport, LA)",8/30/2024 15:00,100,19,25,25,25,NA,25,17,16,17,NA,"at Shreveport, LA"
5667720,Alfred St.,Smith,"Speidel Gymnasium (Elmira, NY)",8/30/2024 15:00,46,8,17,26,14,NA,25,25,24,25,NA,"at Elmira, NY"
5667242,Chris. Newport,Wm. Paterson,"The Freeman Center (Newport News, VA)",8/30/2024 15:00,68,25,25,16,25,NA,10,14,25,19,NA,
5667243,Gettysburg,York (PA),"Bream Gymnasium (Gettysburg, PA)",8/30/2024 15:00,68,25,25,25,NA,NA,19,12,19,NA,NA,
5667244,Regis (MA),Thomas (ME),"Regis Athletic Complex (Weston, MA)",8/30/2024 15:00,78,25,25,25,NA,NA,20,13,17,NA,NA,
5667246,Berry,Wash. & Lee,"The Cage Center (Rome, GA)",8/30/2024 15:00,150,25,25,20,23,13,17,19,25,25,15,
5667247,King's (PA),Penn St.-Schuylkill,"Scandlon Gym (Wilkes-Barre, PA)",8/30/2024 15:00,75,25,25,25,NA,NA,16,16,17,NA,NA,
5667249,Haverford,Lebanon Valley,"Gooding Arena (Haverford, PA)",8/30/2024 15:00,63,25,25,25,NA,NA,21,14,16,NA,NA,
5667251,Earlham,Wooster,"Druley Performance Gym (Richmond, IN)",8/30/2024 15:00,186,26,25,25,NA,NA,24,7,16,NA,NA,
5667253,Maryville (TN),Hanover,"Cooper Athletic Center, Randy Lambert Court (Maryville, TN)",8/30/2024 15:00,175,16,25,24,11,NA,25,16,26,25,NA,
5667255,Va. Wesleyan,William Peace,"TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)",8/30/2024 15:00,159,25,25,25,NA,NA,19,19,21,NA,NA,
5667265,Bryn Mawr,St. Joseph's (Brkln),"Baruch College ARC Arena (New York, NY)",8/30/2024 15:00,212,18,26,19,22,NA,25,24,25,25,NA,"at New York, NY"
5667268,Anderson (IN),Wash. & Jeff.,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,113,25,25,7,25,NA,22,19,25,14,NA,"at Sandusky, OH"
5667269,Bluffton,Monmouth (IL),"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,50,29,23,25,18,NA,31,25,21,25,NA,"at Sandusky, OH"
5667270,Olivet,Waynesburg,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,1,25,21,20,25,15,19,25,25,16,8,"at Sandusky, OH"
5667271,Kalamazoo,Oberlin,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,68,25,16,25,25,NA,23,25,16,20,NA,"at Sandusky, OH"
5667272,Hiram,Penn St.-Behrend,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 15:00,220,28,25,25,NA,NA,26,18,22,NA,NA,"at Sandusky, OH"
5667239,East Tex. Baptist,Saint Benedict,"Bell Center (San Antonio, TX)",8/30/2024 15:30,112,25,25,25,NA,NA,20,22,12,NA,NA,"at San Antonio, TX"
5667190,La Verne,Centre,"Sports Science Athletic Pavilion (La Verne, CA)",8/30/2024 15:30,215,29,25,25,NA,NA,27,17,19,NA,NA,
5667202,UW-River Falls,Whittier,"Voelkel Gymnasium (Claremont, CA)",8/30/2024 16:00,0,25,13,23,25,NA,13,25,25,27,NA,"at Claremont, CA"
5667311,Franciscan,Hollins,"Carey Center (Latrobe, PA)",8/30/2024 16:00,117,25,15,22,25,18,16,25,25,10,20,"at Latrobe, PA"
5667316,Utica,Western New Eng.,"Dewar Arena (Oneonta, NY)",8/30/2024 16:00,75,15,18,25,27,NA,25,25,22,29,NA,"at Oneonta, NY"
5667241,Ripon,Mount Mary,"Weiske Gymnasium (Ripon, WI)",8/30/2024 16:00,100,25,25,25,NA,NA,15,11,9,NA,NA,
5667248,Hamline,Carthage,"Hutton Fieldhouse (Saint Paul, MN)",8/30/2024 16:00,100,20,15,18,NA,NA,25,25,25,NA,NA,
5667250,St. Catherine,Dubuque,"Butler Center - Wildcat Gym (Saint Paul, MN)",8/30/2024 16:00,164,27,17,23,NA,NA,29,25,25,NA,NA,
5667258,Huntingdon,Pfeiffer,"Woodruff Arena (Atlanta, GA)",8/30/2024 16:00,55,22,21,11,NA,NA,25,25,25,NA,NA,"at Atlanta, GA"
5667259,Elmhurst,Southwestern (TX),"Thornton Gymnasium (Aurora, IL)",8/30/2024 16:00,76,22,21,26,19,NA,25,25,24,25,NA,"at Aurora, IL"
5667267,Marian (WI),Martin Luther,"Weiske Gymnasium (Ripon, WI)",8/30/2024 16:00,50,27,25,21,20,16,25,21,25,25,14,"at Ripon, WI"
5667280,Plattsburgh St.,Plymouth St.,"Memorial Hall Gymnasium (Plattsburgh, NY)",8/30/2024 16:00,85,15,13,19,NA,NA,25,25,25,NA,NA,
5667281,Averett,Meredith,"E. Stuart James Grant Center (Danville, VA)",8/30/2024 16:00,150,25,25,21,24,8,23,16,25,26,15,
5667282,Mount Union,Albion,"McPherson Academic and Athletic Complex (Alliance, OH)",8/30/2024 16:00,207,25,25,25,NA,NA,18,23,20,NA,NA,
5667283,Lycoming,Penn College,"Lamade Gymnasium (Williamsport, PA)",8/30/2024 16:00,109,25,26,25,NA,NA,12,24,14,NA,NA,
5667284,New Jersey City,UMSV,"John J. Moore Athletics & Fitness Center (Jersey City, NJ)",8/30/2024 16:00,70,25,27,25,NA,NA,20,25,16,NA,NA,
5667290,Oglethorpe,Piedmont,"Dorough Field House (Atlanta, GA)",8/30/2024 16:00,73,25,25,25,NA,NA,17,15,19,NA,NA,
5667293,Carnegie Mellon,Denison,"McPherson Academic and Athletic Complex (Alliance, OH)",8/30/2024 16:00,50,25,26,25,NA,NA,14,24,19,NA,NA,"at Alliance, OH"
5667298,Methodist,Roanoke,"E. Stuart James Grant Center (Danville, VA)",8/30/2024 16:00,36,25,25,25,23,10,20,18,27,25,15,"at Danville, VA"
5667302,Clark (MA),SUNY Geneseo,"Bristol Gym (Geneva, NY)",8/30/2024 16:00,42,25,25,24,27,NA,20,19,26,25,NA,"at Geneva, NY"
5667303,Susquehanna,Wis.-Eau Claire,"Bream Gymnasium (Gettysburg, PA)",8/30/2024 16:00,45,20,16,23,NA,NA,25,25,25,NA,NA,"at Gettysburg, PA"
5667325,Berea,Otterbein,"Pam Evans Smith Arena (Springfield, OH)",8/30/2024 16:00,50,22,15,20,NA,NA,25,25,25,NA,NA,"at Springfield, OH"
5667329,NYU,UMass Boston,"John A. Paulson Center (New York, NY)",8/30/2024 16:30,400,25,25,25,NA,NA,21,12,20,NA,NA,
5667238,Colorado Col.,Millikin,"El Pomar Sports Center (Colorado Springs, CO)",8/30/2024 16:30,135,20,25,19,13,NA,25,19,25,25,NA,
5667342,Baldwin Wallace,Mt. St. Joseph,"Pam Evans Smith Arena (Springfield, OH)",8/30/2024 16:30,102,27,21,25,12,13,25,25,21,25,15,"at Springfield, OH"
5682718,George Fox,Bushnell,"Cone Field House (Salem, OR)",8/30/2024 16:30,41,23,24,17,NA,NA,25,26,25,NA,NA,"at Salem, OR"
5667219,Pomona-Pitzer,Muhlenberg,"Voelkel Gymnasium (Claremont, CA)",8/30/2024 17:00,135,25,25,25,NA,NA,19,11,19,NA,NA,
5667228,Lewis & Clark,Hendrix,"Jerabeck Activity and Athletic Center (Houston, TX)",8/30/2024 17:00,100,22,21,21,NA,NA,25,25,25,NA,NA,"at Houston, TX"
5667287,Wis.-Whitewater,Lake Forest,"Kris Russell Volleyball Arena (Whitewater, WI)",8/30/2024 17:00,219,25,25,25,NA,NA,10,14,14,NA,NA,
5667289,Benedictine (IL),Wis.-Stout,"Rice Center (Lisle, IL)",8/30/2024 17:00,50,24,23,22,NA,NA,26,25,25,NA,NA,
5667291,Austin,St. John Fisher,"Hughey Gym (Sherman, TX)",8/30/2024 17:00,171,25,27,20,25,NA,20,25,25,18,NA,
5667295,North Central (IL),Carleton,"Ratner Athletics Center (Chicago, IL)",8/30/2024 17:00,84,25,25,25,NA,NA,23,23,23,NA,NA,"at Chicago, IL"
5667296,Alma,St. Olaf,"Ratner Athletics Center (Chicago, IL)",8/30/2024 17:00,40,17,22,13,NA,NA,25,25,25,NA,NA,"at Chicago, IL"
5667318,Bethany Lutheran,St. Scholastica,"P.H. Kuyper Gymnasium (Pella, IA)",8/30/2024 17:00,125,25,25,25,NA,NA,12,18,20,NA,NA,"at Pella, IA"
5667320,Northland,Trine,"Druley Performance Gym (Richmond, IN)",8/30/2024 17:00,134,7,13,13,NA,NA,25,25,25,NA,NA,"at Richmond, IN"
5667322,Heidelberg,LeTourneau,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 17:00,67,25,22,23,23,NA,17,25,25,25,NA,"at Sandusky, OH"
5667324,Millsaps,Howard Payne,"Gold Dome (Shreveport, LA)",8/30/2024 17:00,122,21,17,23,NA,NA,25,25,25,NA,NA,"at Shreveport, LA"
5667328,Augsburg,Edgewood,"Kris Russell Volleyball Arena (Whitewater, WI)",8/30/2024 17:00,72,19,22,26,20,NA,25,25,24,25,NA,"at Whitewater, WI"
5667546,FDU-Florham,UMass Dartmouth,"Panzer Athletic Center (Montclair, NJ)",8/30/2024 17:00,63,11,14,20,NA,NA,25,25,25,NA,NA,"at Montclair, NJ"
5667245,Elmira,Smith,"Speidel Gymnasium (Elmira, NY)",8/30/2024 17:00,123,18,16,11,NA,NA,25,25,25,NA,NA,
5667313,Concordia Chicago,Brevard,"Cooper Athletic Center, Randy Lambert Court (Maryville, TN)",8/30/2024 17:00,115,26,20,21,25,13,24,25,25,20,15,"at Maryville, TN"
5667344,Moravian,Lancaster Bible,"Johnston Hall (Bethlehem, PA)",8/30/2024 17:00,74,25,29,19,16,12,21,27,25,25,15,
5667345,SUNY Morrisville,Russell Sage,"Student Activities Center (Morrisville, NY)",8/30/2024 17:00,0,25,25,21,20,15,17,18,25,25,10,
5667346,Springfield,Ithaca,"Blake Arena (Springfield, MA)",8/30/2024 17:00,300,22,22,23,NA,NA,25,25,25,NA,NA,
5667350,Baruch,St. Joseph's (Brkln),"Baruch College ARC Arena (New York, NY)",8/30/2024 17:00,189,25,25,25,NA,NA,23,21,20,NA,NA,
5667351,Babson,Husson,"Staake Gymnasium (Babson Park, MA)",8/30/2024 17:00,75,25,25,25,NA,NA,8,12,10,NA,NA,
5667352,Gordon,Lasell,"Bennett Athletic Center (Wenham, MA)",8/30/2024 17:00,55,24,19,26,10,NA,26,25,24,25,NA,
5667353,Scranton,Misericordia,"John Long Center (Scranton, PA)",8/30/2024 17:00,102,25,25,25,NA,NA,17,19,19,NA,NA,
5667354,Salisbury,Catholic,"Maggs Activities Center (Salisbury, MD)",8/30/2024 17:00,182,25,25,25,NA,NA,4,9,15,NA,NA,
5667356,Emerson,Nazareth,"Brown & Plofker Gym  (Boston, MA)",8/30/2024 17:00,122,25,25,25,NA,NA,18,22,16,NA,NA,
5667358,Keuka,Fredonia,"JMW Recreation and Athletics Center (Keuka Park, NY)",8/30/2024 17:00,125,25,25,25,NA,NA,23,18,19,NA,NA,
5667360,Alvernia,Centenary (NJ),"Johnston Hall (Bethlehem, PA)",8/30/2024 17:00,153,25,25,25,NA,NA,13,16,16,NA,NA,"at Bethlehem, PA"
5667361,New England Col.,WestConn,"Paolino Recreation Center (Bristol, RI)",8/30/2024 17:00,45,18,19,11,NA,NA,25,25,25,NA,NA,"at Bristol, RI"
5667363,Transylvania,Gustavus Adolphus,"El Pomar Sports Center (Colorado Springs, CO)",8/30/2024 17:00,170,25,25,21,19,9,19,20,25,25,15,"at Colorado Springs, CO"
5667364,Stevenson,Rutgers-Camden,"Billera Hall (Center Valley, PA)",8/30/2024 17:00,100,26,25,25,NA,NA,24,14,12,NA,NA,"at Center Valley, PA"
5667365,Eastern,Susquehanna,"Bream Gymnasium (Gettysburg, PA)",8/30/2024 17:00,51,25,25,25,NA,NA,20,21,15,NA,NA,"at Gettysburg, PA"
5667366,Messiah,Gallaudet,"Bream Gymnasium (Gettysburg, PA)",8/30/2024 17:00,65,22,25,19,25,12,25,19,25,18,15,"at Gettysburg, PA"
5667367,Dickinson,Southern Va.,"Bream Gymnasium (Gettysburg, PA)",8/30/2024 17:00,41,25,25,25,22,15,17,17,27,25,13,"at Gettysburg, PA"
5667368,Stockton,Wheaton (MA),"Gooding Arena (Haverford, PA)",8/30/2024 17:00,73,25,25,20,22,16,21,20,25,25,14,"at Haverford, PA"
5667371,Johns Hopkins,Wm. Paterson,"The Freeman Center (Newport News, VA)",8/30/2024 17:00,28,25,25,25,NA,NA,15,13,13,NA,NA,"at Newport News, VA"
5667373,Buena Vista,Rose-Hulman,"P.H. Kuyper Gymnasium (Pella, IA)",8/30/2024 17:00,100,19,17,22,NA,NA,25,25,25,NA,NA,"at Pella, IA"
5667374,Wooster,Asbury,"Druley Performance Gym (Richmond, IN)",8/30/2024 17:00,186,17,16,18,NA,NA,25,25,25,NA,NA,"at Richmond, IN"
5667379,Grove City,Hiram,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 17:00,57,25,25,25,NA,NA,19,18,23,NA,NA,"at Sandusky, OH"
5667380,Allegheny,Muskingum,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 17:00,113,14,25,25,17,15,25,18,16,25,9,"at Sandusky, OH"
5667381,CWRU,Chatham,"Cedar Point Sports Complex (Sandusky, OH)",8/30/2024 17:00,50,25,25,25,NA,NA,16,22,12,NA,NA,"at Sandusky, OH"
5667382,John Carroll,Manchester,"Sandusky, OH",8/30/2024 17:00,220,25,25,25,NA,NA,16,17,22,NA,NA,"at Sandusky, OH"
5667383,Greenville,Ohio Northern,"Sandusky, Ohio",8/30/2024 17:00,1243,25,20,25,20,7,23,25,23,25,15,"at Sandusky, Ohio"
5667384,Rivier,Westfield St.,"Blake Arena (Springfield, MA)",8/30/2024 17:00,55,25,14,25,25,NA,21,25,19,21,NA,"at Springfield, MA"
5667385,Geneva,Marymount (VA),"TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)",8/30/2024 17:00,42,14,19,22,NA,NA,25,25,25,NA,NA,"at Virginia Beach, VA"
5667386,Kean,Mary Washington,"TowneBank Arena at the Jane P. Batten Student Center (Virginia Beach, VA)",8/30/2024 17:00,312,22,25,25,16,NA,25,17,27,25,NA,"at Virginia Beach, VA"
5667389,Saint Elizabeth,Penn St.-Schuylkill,"Scandlon Gym (Wilkes-Barre, PA)",8/30/2024 17:00,25,23,25,24,25,15,25,22,26,16,4,"at Wilkes-Barre, PA"
5681207,Brandeis,Ursinus,"Red Auerbach Arena (Waltham, MA)",8/30/2024 17:00,75,21,25,25,23,14,25,23,23,25,16,
5682651,Bridgewater (VA),York (PA),"Bream Gymnasium (Gettysburg, PA)",8/30/2024 17:00,62,25,25,25,NA,NA,10,12,16,NA,NA,"at Gettysburg, PA"
5667393,Wash. & Lee,Hardin-Simmons,"The Cage Center (Rome, GA)",8/30/2024 17:30,50,25,25,15,26,NA,22,23,25,24,NA,"at Rome, GA"
5667340,Coe,WashU,"Ericksen Center (Saint Paul, MN)",8/30/2024 17:30,54,21,25,16,25,13,25,22,25,16,15,"at Saint Paul, MN"
5667359,Wis.-Stevens Point,Cornell College,"Thornton Gymnasium (Aurora, IL)",8/30/2024 18:00,182,25,24,22,25,11,20,26,25,18,15,"at Aurora, IL"
5667375,Mount Mary,Marian (WI),"Weiske Gymnasium (Ripon, WI)",8/30/2024 18:00,79,11,20,24,NA,NA,25,25,26,NA,NA,"at Ripon, WI"
5667376,Luther,IIT,"Weiske Gymnasium (Ripon, WI)",8/30/2024 18:00,100,25,23,25,25,10,19,25,19,27,15,"at Ripon, WI"
5667377,Augustana (IL),Concordia Wisconsin,"Butler Center - Wildcat Gym (Saint Paul, MN)",8/30/2024 18:00,60,25,25,25,NA,NA,18,17,23,NA,NA,"at Saint Paul, MN"
5667378,Minn.-Morris,St. Norbert,"Butler Center - Wildcat Gym (Saint Paul, MN)",8/30/2024 18:00,160,23,20,14,NA,NA,25,25,25,NA,NA,"at Saint Paul, MN"
5667398,Averett,Salem (NC),"E. Stuart James Grant Center (Danville, VA)",8/30/2024 18:00,150,22,17,25,21,NA,25,25,19,25,NA,
5667407,Endicott,WPI,"MacDonald Gymnasium (Beverly, MA)",8/30/2024 18:00,106,30,25,28,25,NA,32,16,26,19,NA,
5667416,Arcadia,Gwynedd Mercy,"Alumni Gymnasium (Glenside, PA)",8/30/2024 18:00,150,25,25,25,NA,NA,20,20,15,NA,NA,
5667418,SUNY Oneonta,Mt. St. Mary (NY),"Dewar Arena (Oneonta, NY)",8/30/2024 18:00,275,25,25,25,NA,NA,15,17,15,NA,NA,
5667349,MUW,Crowley's Ridge,"Emma ""Ody"" Pohl Gymnasium (Columbus, MS)",8/30/2024 18:00,205,17,25,25,25,NA,25,19,21,16,NA,
5667261,Occidental,Union (NY),"Roberts Pavilion (Claremont, CA)",8/30/2024 18:00,50,23,20,17,NA,NA,25,25,25,NA,NA,"at Claremont, CA"
5667427,Saint Vincent,RIT,"Carey Center (Latrobe, PA)",8/30/2024 18:00,237,27,25,21,22,9,25,21,25,25,15,
5667456,Hartwick,Penn College,"Lamade Gymnasium (Williamsport, PA)",8/30/2024 18:00,108,25,21,25,25,NA,11,25,14,11,NA,"at Williamsport, PA"
5667453,SUNY Potsdam,Plymouth St.,"Memorial Hall Gymnasium (Plattsburgh, NY)",8/30/2024 18:00,37,15,7,25,8,NA,25,25,16,25,NA,"at Plattsburgh, NY"
5667428,DePauw,Capital,"Neal Fieldhouse (Greencastle, IN)",8/30/2024 18:00,175,25,25,25,NA,NA,16,14,21,NA,NA,
5667434,Wentworth,Emmanuel (MA),"Tansey Gymnasium (Boston, MA)",8/30/2024 18:00,321,25,25,14,25,NA,9,12,25,21,NA,
5667436,Ferrum,Mary Baldwin,"Swartz Gymnasium (Ferrum, VA)",8/30/2024 18:00,125,25,25,22,25,NA,22,21,25,17,NA,
5667437,Marietta,Rochester (NY),"McPherson Academic and Athletic Complex (Alliance, OH)",8/30/2024 18:00,122,25,25,25,NA,NA,17,18,22,NA,NA,"at Alliance, OH"
5667438,Calvin,Carnegie Mellon,"McPherson Academic and Athletic Complex (Alliance, OH)",8/30/2024 18:00,50,25,25,21,28,NA,23,17,25,26,NA,"at Alliance, OH"
5667440,St. Joseph's (ME),U New England,"Smith Gymnasium (Castine, ME)",8/30/2024 18:00,74,16,15,11,NA,NA,25,25,25,NA,NA,"at Castine, ME"
5667441,Roanoke,Bob Jones,"E. Stuart James Grant Center (Danville, VA)",8/30/2024 18:00,61,18,24,25,25,15,25,26,21,17,13,"at Danville, VA"
5667449,Westminster (PA),Franciscan,"Carey Center (Latrobe, PA)",8/30/2024 18:00,50,25,25,25,NA,NA,17,16,14,NA,NA,"at Latrobe, PA"
5667450,Pitt.-Greensburg,Bethany (WV),"Carey Center (Latrobe, PA)",8/30/2024 18:00,42,23,18,15,NA,NA,25,25,25,NA,NA,"at Latrobe, PA"
5667465,William Smith,Oswego St.,"Bristol Gym (Geneva, NY)",8/30/2024 18:30,147,25,25,25,NA,NA,14,23,16,NA,NA,
5667469,Wilmington (OH),Covenant,"Dorough Field House (Atlanta, GA)",8/30/2024 18:30,72,18,25,14,11,NA,25,21,25,25,NA,"at Atlanta, GA"
5667471,Chapman,MCLA,"Roberts Pavilion (Claremont, CA)",8/30/2024 18:30,50,25,25,25,NA,NA,13,12,15,NA,NA,"at Claremont, CA"
